text,language
umampang-ampang,tagalog
magkulang,tagalog
palad,tagalog
hindi nababago,tagalog
magkasangga,tagalog
kampang,tagalog
motorisado,cebuano
pagtahan,tagalog
wala'y sagol,cebuano
sulpato,cebuano
gimingaw,cebuano
tubayan,tagalog
kantin,cebuano
tuway,cebuano
sulung,cebuano
diyutay ra,cebuano
sirit,cebuano
dikitan,tagalog
sawsawan,tagalog
pagkaon,cebuano
sakali,tagalog
buldyak,cebuano
tabukánon,hiligaynon
distornilyador,cebuano
takway,cebuano
ulungán,hiligaynon
medida,tagalog
hurl,ilocano
pampalubag-loob,tagalog
híru,cebuano
gwabaná,hiligaynon
pasongan,cebuano
hibìhibì,cebuano
atuli,cebuano
lukay,cebuano
wis baskit,cebuano
lambo,tagalog
tagan,tagalog
kabuntuhan,tagalog
"bangilíd, bangílid",hiligaynon
capture,ilocano
di-maraanan,tagalog
tedious,ilocano
maaninag,tagalog
balibid,tagalog
siyutsiyut,cebuano
wala,cebuano
mahirinan,tagalog
respiratoryo,tagalog
tsíning,cebuano
atinsiyun,cebuano
kawalan ng kahulugan,tagalog
kinalalagyan,tagalog
amamangluy,cebuano
kataha,cebuano
arsa,cebuano
bangkal,tagalog
insistent,ilocano
ipalista,tagalog
puntíyas,cebuano
iniirog,tagalog
indicate,ilocano
kakatiting,tagalog
tinduktinduk,cebuano
kleptomanya,tagalog
ligaw-manok,tagalog
bítuk,cebuano
"baluárte, balwárte",hiligaynon
kulang-palad,tagalog
pag-uukol,tagalog
madila,tagalog
gagarin,tagalog
pamplit,cebuano
mahinuktukon,cebuano
pinalaan,cebuano
basâ,hiligaynon
hangas,cebuano
simpátiko,hiligaynon
agree,ilocano
proprietry,ilocano
pagkapoot,tagalog
anilyu,cebuano
paglinis,cebuano
banyira,cebuano
yaring-lata (mga -),tagalog
orkid,tagalog
tapisera,tagalog
sakáy,hiligaynon
alput,cebuano
guhang,cebuano
nyuralhiya,cebuano
kapulongnan,cebuano
peridotita,tagalog
perahan,tagalog
lapad nga dalan,cebuano
kapiyalan,cebuano
korto,tagalog
makaros,tagalog
kuwitis,cebuano
kasaligan kapiyalan,cebuano
danasin,tagalog
madagtaan,tagalog
makinarya,tagalog
tulda,cebuano
magluksa,tagalog
tiyabaw,cebuano
para sa maysakit,tagalog
patag,cebuano
rehimento,cebuano
unsa,cebuano
parapin,cebuano
dilim,tagalog
indángan,cebuano
sumpung,cebuano
diyakunu,cebuano
malambot,tagalog
lintar,cebuano
di-inihanda,tagalog
komunismo,tagalog
pagpahirit,cebuano
kinetiks,tagalog
tap-us,cebuano
bungabunga,cebuano
halagahan,tagalog
lagúrul,cebuano
hala,cebuano
pagpuna,tagalog
magkabagay,tagalog
tagam,cebuano
ubra,tagalog
pag-agaw,cebuano
pagkisay,tagalog
háb-on,hiligaynon
protoplasma,tagalog
layà,cebuano
sansóyan,hiligaynon
sapak,tagalog
karang,tagalog
nais,tagalog
gruta,tagalog
mamamakyot,tagalog
pilíik,cebuano
tigbayad sa bangko,cebuano
pag-imbutan,tagalog
solámyog,hiligaynon
penitent,tagalog
makapatid ng uhaw,tagalog
pagkatawo,cebuano
dose,tagalog
pampahilab,tagalog
panel,ilocano
makalawa,tagalog
bugnitbugnit,tagalog
Siptimbri,cebuano
pagtutubero,tagalog
manimuyo,cebuano
kakuririan,tagalog
sahî,hiligaynon
Silikon,tagalog
espada sa baraha,cebuano
iswis,cebuano
makabigat,tagalog
sángan,cebuano
anlalakip,cebuano
mananayaw,tagalog
paghatag gahom,cebuano
magtutultol,cebuano
labnit,tagalog
pagpulandit,tagalog
bisan kon,cebuano
komposer,cebuano
gilak,cebuano
medicine,ilocano
garay,cebuano
pagbabaon,tagalog
sira-sira,tagalog
witness,ilocano
tibihin,tagalog
kíim,cebuano
ihuli,tagalog
Harinawa,tagalog
kamanga,tagalog
bórò,hiligaynon
bálud,hiligaynon
maduwal,tagalog
magkarga,tagalog
ansu,cebuano
gumapang,tagalog
dili maayo,cebuano
garison,tagalog
baríkas,hiligaynon
estribor,cebuano
pun-an,tagalog
mabunok,cebuano
salitri,cebuano
biyolon,tagalog
dormitoryo,tagalog
magkasapi,tagalog
katingalahan,cebuano
baliwala,tagalog
hug,ilocano
eskuwadron,tagalog
labis-labis,tagalog
mabaril,tagalog
sumiko,tagalog
ginuo (Pranses),cebuano
gantimpalang-salapi,tagalog
watsung,cebuano
hamakin,tagalog
diwara,tagalog
pusod,tagalog
higalang,cebuano
pálu,cebuano
makasiguro,tagalog
"guláng-gúlang, guláng-guláng",hiligaynon
pakamahalin,tagalog
lágub,cebuano
tsikas,cebuano
bulálù,cebuano
humigop,tagalog
hulagway,cebuano
kilo,cebuano
taphaw,cebuano
Plutonium,tagalog
katursa,cebuano
bridegroom,ilocano
Kristo,tagalog
pitasin,tagalog
sumasagot,tagalog
mapakain,tagalog
pananalita,tagalog
kahigpitan,tagalog
purok,cebuano
tuyaan,tagalog
alumna,tagalog
entreakto,tagalog
tinahian,cebuano
tiawtiaw,cebuano
húlas,hiligaynon
maw-uy,cebuano
gáwad,cebuano
ispiya,tagalog
kabilanin,tagalog
tamislat,cebuano
smell,ilocano
timba,cebuano
talung,cebuano
kaniyahin,tagalog
itira,tagalog
nakapag-aantok,tagalog
kumbinasiyun,cebuano
dung-aw,cebuano
ulunglan,cebuano
pareho,cebuano
gagmay,cebuano
pasuk,cebuano
lunok,cebuano
pagsangahan,tagalog
kab-ang,cebuano
kumbidahin,tagalog
gamít,hiligaynon
dulhogan,cebuano
husay sa hukmanan,cebuano
seryos,cebuano
prior,ilocano
seksologo,cebuano
sarili,tagalog
baak,tagalog
wari,tagalog
ninot,cebuano
tono,tagalog
kometa,tagalog
kútu,cebuano
madaya,tagalog
kitin,cebuano
pag-salop sa adlaw,cebuano
kahimayaan,cebuano
malikmik,tagalog
pangimbuluhan,tagalog
tagna sa dautang umaabut,cebuano
kupitin,tagalog
biál,hiligaynon
bubulusan,tagalog
kabilya,cebuano
kaptanan,cebuano
pad,cebuano
kalatuwat,tagalog
kiriwan,cebuano
mga paglibud-libod,cebuano
"garan, gáran",cebuano
laya,cebuano
dumilat,tagalog
báus,cebuano
karayagan,tagalog
kolehiyado,tagalog
kumpayut,cebuano
ang pagpahawa,cebuano
tulali,tagalog
matarung,cebuano
alimango,tagalog
katungdanan,cebuano
magdantayan,tagalog
ikiskis,tagalog
presentado,tagalog
gabel,tagalog
gustong,cebuano
suyang-suya,tagalog
kurungkuntung,cebuano
panlupa,tagalog
gwapa,cebuano
ninya,cebuano
kari,tagalog
makalikay,cebuano
paglangay-langay,cebuano
alagay,cebuano
bikit,cebuano
pagpanton,cebuano
wala,cebuano
harsi,cebuano
warâ ti,hiligaynon
kabuhungan,tagalog
bangkilya,cebuano
bumigat,tagalog
paligkas,tagalog
museyo,cebuano
pagyayari,tagalog
magpasigla,tagalog
lash,ilocano
badly,ilocano
pud,cebuano
tam-uk,cebuano
mapasabit,tagalog
mga winasa,cebuano
papagbaguhin,tagalog
huyús,hiligaynon
Katolika,tagalog
"dapu, dapù",cebuano
kulítug,cebuano
bulugasán,hiligaynon
gayó-gáyo,hiligaynon
ikalabing-anim,tagalog
luwalhatiin,tagalog
matanggal,tagalog
lainlain,cebuano
di-dinig,tagalog
bangkang-may-layag,tagalog
papanlumuhin,tagalog
serkuwit,tagalog
relebuhan,tagalog
dumais,tagalog
pagkabinbin,tagalog
palabhan,tagalog
uksu,cebuano
Ariba!,tagalog
pangamuyo,cebuano
sagalsal,cebuano
tagbak,cebuano
easy,ilocano
sigaw,cebuano
kaulam,tagalog
gentle,ilocano
dita,tagalog
sulampatid,cebuano
makahilo,tagalog
bókot,hiligaynon
contest,ilocano
wating,cebuano
kahawud,cebuano
rulentas,cebuano
kamel,tagalog
abnormal,tagalog
kalapukan,cebuano
ambáng,cebuano
baláan,cebuano
kapoya,cebuano
may-sapanahon,tagalog
salik,tagalog
manokan,cebuano
wala'y pagtahod,cebuano
"sanwit, sanwits",cebuano
kang,cebuano
humupa,tagalog
magpakasama,tagalog
paggagawad ng hatol,tagalog
di na malulunasan,tagalog
tinguha,cebuano
rampa,tagalog
butod,cebuano
tumanggal,tagalog
Septiyembre,tagalog
suluguon,cebuano
takamin,tagalog
pasan,tagalog
songsong,cebuano
commissioner,ilocano
estilo,tagalog
buhokán,hiligaynon
pagtibuok,cebuano
kús,cebuano
paglakang,cebuano
makamit,tagalog
hinuhain,tagalog
tsulítas,cebuano
pagsunod sa kabilin,cebuano
laswa,cebuano
indiganan,cebuano
masibilisa,tagalog
baká-báka,hiligaynon
napakabigat,tagalog
ripílint,cebuano
pag-ugnayin,tagalog
aluy,cebuano
pagsaliwa,tagalog
bugawísan,cebuano
kapalin,tagalog
sinsúru,cebuano
pagpangita,cebuano
payong-payong,cebuano
de-kompiyansa,tagalog
pagkuskos,cebuano
paham,tagalog
sakong,tagalog
papaling-palingin,tagalog
mattress,ilocano
magpahina,tagalog
akadimíya,cebuano
bulubundukin,tagalog
konsehal,tagalog
gamit na gamit,tagalog
sapun,cebuano
untay,tagalog
nanganganib,tagalog
nagkato,cebuano
resada,tagalog
sanglaan,tagalog
pang-ilalim,tagalog
igagaw igtagsa,cebuano
pantayu-tayo,tagalog
buotan,cebuano
mainiton,cebuano
pangka,cebuano
pagsabayin,tagalog
masakmit,cebuano
insultuhin,cebuano
kampihan,tagalog
bílad,hiligaynon
rawít-ráwit,hiligaynon
ampityatru,cebuano
bingga,cebuano
katagbawan,cebuano
giutgan,cebuano
ipakli,tagalog
barbityurits,cebuano
mabuslot,cebuano
hibas,tagalog
sagaysay,cebuano
napalit,cebuano
duwende,tagalog
patakbuhan,tagalog
balalátuk,cebuano
baráw-báraw,hiligaynon
magpaahit,tagalog
apo sa talampakan,tagalog
ihiang-lapad,tagalog
kontador,tagalog
hamón,hiligaynon
naingnan,cebuano
pangangayayat,tagalog
tunog-pakurat,cebuano
lagiin,tagalog
pagkakatol,cebuano
alas utsu,cebuano
tetano,tagalog
sapat,tagalog
pughaw,cebuano
oration,ilocano
masakit,tagalog
paglipad,tagalog
Opertoryo,tagalog
sakit,cebuano
libaung,cebuano
accustom,ilocano
pinaikli,tagalog
makipagtiyap,tagalog
balatwánun,cebuano
kontra ni,cebuano
wala,cebuano
sawom,cebuano
ban-id,cebuano
kaiihi,tagalog
sining,tagalog
bumubulang alon,tagalog
karapatdápat,cebuano
pahirap,tagalog
katurno,tagalog
hunás,hiligaynon
masiyasip,tagalog
mamingit,tagalog
litas,tagalog
singkiríbut,cebuano
paggama,cebuano
ingrato,tagalog
lamili,cebuano
lalo't lalo,tagalog
makisamo,tagalog
rumipike,tagalog
dalang,tagalog
di-maikakait,tagalog
katulgon,cebuano
view,ilocano
ribusól,hiligaynon
pagipon-ipon,cebuano
iipon,cebuano
pagka-kalihim,tagalog
nagsalig,cebuano
pahiwalayin,tagalog
tábug,cebuano
panlito,tagalog
patiwarik,tagalog
anak na bunso,tagalog
kahalimbawa,tagalog
mapiki,cebuano
silid-paaralan,tagalog
sarilinan,tagalog
salapyaw,cebuano
alingiing,cebuano
toe,ilocano
panahon,cebuano
disdi,cebuano
puntíru,cebuano
benta,tagalog
láug,cebuano
makumbinsi,tagalog
minandis,cebuano
daotang hitabo,cebuano
taganas,tagalog
sakyan,tagalog
sa,tagalog
tungod nilni,cebuano
pag-ingatan,tagalog
di-handa,tagalog
kaningningan,tagalog
labnutan,tagalog
pahigtan,tagalog
pagkukunwari,tagalog
galbanisádo,hiligaynon
magkabagwis,tagalog
mapang-alipusta,tagalog
mat,cebuano
armaryo,cebuano
balagúbay,hiligaynon
arkabála,cebuano
hayahay,cebuano
kalog-kalog,cebuano
pagbawalan,tagalog
alone,ilocano
sunog,cebuano
bia,tagalog
su,tagalog
araw na darating,tagalog
sugid,tagalog
góong,hiligaynon
taob-hunas,cebuano
kantores (mga -),tagalog
tinuyoang pagsunog,cebuano
pantaboy,tagalog
kamagnanakaw,tagalog
pilokpilok,cebuano
sagúd,hiligaynon
nombrado,tagalog
gidlay,cebuano
bugon,cebuano
paya,tagalog
pamimislun,cebuano
hangings,ilocano
sángpad,hiligaynon
salampáti,hiligaynon
dakpin,tagalog
sapayan,cebuano
pag-aliw,tagalog
kabahin,cebuano
discovery,ilocano
plamingku,cebuano
yugto,cebuano
baliskug,cebuano
music,ilocano
dughù,cebuano
pagkasawan,tagalog
abrasyíti,cebuano
order,tagalog
talaorasan,tagalog
maasdang,cebuano
santohon,cebuano
alam-álam,cebuano
karon dayon,cebuano
gósok,hiligaynon
tiguwang,cebuano
miláru,cebuano
kumonidad,cebuano
alkilahan,tagalog
wala'y panimuot,cebuano
sarángsang,hiligaynon
pagpupol,tagalog
lupuy,cebuano
sensuous,ilocano
paghangos,tagalog
lúya,cebuano
box,ilocano
adlaw nga natawhan,cebuano
Tungsten,tagalog
umamba,tagalog
mag-arisga,tagalog
"damulmug, damulug",cebuano
pagdukdok,cebuano
percent,ilocano
bilakà,cebuano
kabubut-on,cebuano
matapang,tagalog
beside,ilocano
bayranan,cebuano
pahalagahan,tagalog
pí,cebuano
hiliábut,hiligaynon
di-malunok,tagalog
tambal,tagalog
bakus,cebuano
kaluhuhan,tagalog
magreport,tagalog
naghinahanglan,cebuano
inantigong,cebuano
lagmit,cebuano
propaganda,cebuano
walang-batik,tagalog
swing,cebuano
ribbon,ilocano
kinaiya,cebuano
bumigwas,tagalog
síntok,hiligaynon
pagkudlit,cebuano
alilain,tagalog
baláynon,hiligaynon
mamansag,tagalog
pungka,tagalog
iibis,tagalog
distruksiyon,tagalog
trís,cebuano
paglantugi,cebuano
ruleta,tagalog
pakyaw,tagalog
pumilantik,tagalog
ugkay,cebuano
gapi,tagalog
nagliko-liko,cebuano
makidnap,tagalog
panon sa hayop,cebuano
sabudán,hiligaynon
makakain,tagalog
pagluwas,cebuano
manunuroy ug baligya,cebuano
level,ilocano
humpil,cebuano
tagatuos,tagalog
híyas,cebuano
hampila,tagalog
kurtinahin,tagalog
limahin,tagalog
feeling,ilocano
magpatuloy,tagalog
sanúud,cebuano
caucus,tagalog
"pisáda, pisadur",cebuano
masuso,cebuano
istǎr,cebuano
manadyer,tagalog
pagbatok,cebuano
úbud,hiligaynon
upù,cebuano
pakita,tagalog
matunhayon,cebuano
gamut,cebuano
mekanika,tagalog
among,ilocano
silber,cebuano
trúsu,cebuano
bítos,hiligaynon
kawalan ng malay-tao,tagalog
ispíhu,cebuano
pagpaparatang,tagalog
aportunado,tagalog
martines,tagalog
manila,tagalog
kalábat,cebuano
húgnà,hiligaynon
estoisismo,tagalog
pestehin,tagalog
mag-espesyal,tagalog
sagbot,cebuano
iyuko,tagalog
sumumang,tagalog
paghihinanakit,tagalog
tílik,cebuano
hawà,cebuano
akumpaniyamintu,cebuano
núdul sup,cebuano
magpahiwatig,tagalog
súlung,hiligaynon
lumingas,tagalog
pagmamalaki,tagalog
pagsaulog,cebuano
duluhan,tagalog
báklay,hiligaynon
kasayawin,tagalog
nagsalimuang,cebuano
Saligang-Batas,tagalog
paghilhil,tagalog
magbigay-hapis,tagalog
pakikipagsapakatan,tagalog
maluhaon,cebuano
balakin,tagalog
hápù,cebuano
napagbilhan,tagalog
maluod,cebuano
kahali-halina,cebuano
bukog sa abaga,cebuano
tikup,cebuano
menses,cebuano
bibít,hiligaynon
penahan,tagalog
ululián,hiligaynon
pag-abala,tagalog
atubili,tagalog
kunsilyu,cebuano
bigtasin,tagalog
pagpahimulos,cebuano
pangita,tagalog
kongkistador,tagalog
mapakinabangan,tagalog
kota,tagalog
paturuan,tagalog
may-kiling,tagalog
kulugo,tagalog
buhat,cebuano
pangita,cebuano
kanta,tagalog
kamarero,tagalog
may pagkalalaki,tagalog
politics,ilocano
tira,tagalog
sibo,cebuano
sine,tagalog
rakrakan,cebuano
tambalanan,cebuano
bagnus,cebuano
báknit,hiligaynon
palupo,tagalog
makalalo,tagalog
mag-iingaw,tagalog
ila,cebuano
kasa,tagalog
adyinumútu,cebuano
magdudula,cebuano
sail,ilocano
lawig,tagalog
lagkaw,cebuano
pagkabalariid,tagalog
iligid,cebuano
tagpian,tagalog
bakante,cebuano
humibas,tagalog
burút-búrut,hiligaynon
transistur,cebuano
kulisíyum,cebuano
baku-bako,tagalog
súnghon,hiligaynon
trín,cebuano
ngalungkong,tagalog
badlungon,cebuano
bugwak,cebuano
tanyag pagpatuon,cebuano
lábut,cebuano
patos,tagalog
búà,hiligaynon
molutaw,cebuano
kasta,cebuano
kampanya,cebuano
bakulud,cebuano
kalíru,cebuano
kimù,cebuano
nakapagpapaliwanag,tagalog
ward,cebuano
kaubanan,cebuano
bagulbol,cebuano
sabihing muli,tagalog
langgam,cebuano
mapagpuna,tagalog
suók,hiligaynon
sa nangaging mga katuigan,cebuano
pagtuo,cebuano
lalong malayo,tagalog
túuy,cebuano
ulaán,hiligaynon
hagúot,hiligaynon
mapaglabag,tagalog
linolyo,tagalog
ninu,cebuano
kakulangan,cebuano
tanawan,tagalog
dangas,cebuano
tinuig,cebuano
hanginéro,hiligaynon
kodigo,tagalog
umaba,tagalog
pagpuksa,tagalog
baskit,cebuano
kumiling,tagalog
nahihibang,tagalog
butî,hiligaynon
mahayang,cebuano
chop,ilocano
rikisisiyun,cebuano
pagtuka,cebuano
taun-taon,tagalog
tawo nga maalam,cebuano
birsu,cebuano
upos,tagalog
pag-atang,tagalog
batil,cebuano
mensahero,cebuano
maglagablab,tagalog
palasuri,tagalog
klasik,tagalog
kasalit,tagalog
bulúgkáyog,hiligaynon
mirtiyulit,cebuano
palitawin,tagalog
guwayabano,tagalog
na ulahi,cebuano
benda,tagalog
kunsumpsiyun,cebuano
dimahanag,tagalog
kipat-kipat,cebuano
singkad,tagalog
salog,cebuano
mamuko,tagalog
pagmantala,cebuano
magpakababae,tagalog
manunda,tagalog
baybayon,cebuano
tren,tagalog
kuskusan ng paa,tagalog
kontrol sa panganganak,cebuano
tuklung,cebuano
malago,tagalog
pagpapatalastas,tagalog
tumagal,tagalog
pagaspangin,tagalog
supang,cebuano
hapihápi,cebuano
shop,ilocano
maramtan,tagalog
mao rag,cebuano
isa-isang isaysay,tagalog
magpulbos,tagalog
satiyan,tagalog
kapighatian,tagalog
puncture,ilocano
sumálà,cebuano
yungib ng asin,tagalog
subok,tagalog
pagkahira,tagalog
balitaktak,tagalog
manlulupig,tagalog
ferret,ilocano
atug,cebuano
disperensiya,tagalog
koro,cebuano
gíwà,hiligaynon
pagpapatrolya,tagalog
bumigti,tagalog
magbagoong,tagalog
kabang,cebuano
konsumidor,tagalog
sáble,hiligaynon
mabuguaw,cebuano
hohô,hiligaynon
pagsakitan,tagalog
sulatanan,cebuano
meandering,ilocano
magtagal,tagalog
sirámiks,cebuano
palabra,cebuano
sumpaki,cebuano
kabo,cebuano
hábog,hiligaynon
himasmas,tagalog
magproklama,tagalog
maba nga klase,cebuano
Huwebes,cebuano
báyad,hiligaynon
magnotsebwena,tagalog
tago,cebuano
sinimpin,cebuano
pamutiktikin,tagalog
madungganong pagdawat,cebuano
exaltation,ilocano
bugtotái,hiligaynon
makukumpuni,tagalog
dear,ilocano
pakita,cebuano
mangkaya,tagalog
kaskasin,tagalog
isapuso,tagalog
ipalayaw,tagalog
gúnaw,hiligaynon
kimod,cebuano
hagdan,tagalog
pagtan-aw,cebuano
pagpagahom,cebuano
pabalik,cebuano
prospektus,tagalog
tihíras,cebuano
pagkapanot,tagalog
pumpkin,ilocano
dinha,cebuano
maluag,cebuano
manggilas,tagalog
theatre,ilocano
maduminahan,tagalog
yamíid,cebuano
palapatin,tagalog
masabit,tagalog
palaypay,tagalog
káda,cebuano
latigu,cebuano
sa wakas,tagalog
oyayi,tagalog
kasilyas,tagalog
Paladyum,tagalog
labas-pasok,tagalog
salog sa sakayan,cebuano
pagpuntirya,tagalog
bakúna,cebuano
weed,ilocano
compensation,ilocano
humtáwun disisyun,cebuano
kabandiduhan,tagalog
lakta,tagalog
mamigay,tagalog
magandang umaga,tagalog
kabugasukan,tagalog
soft,ilocano
lugmak,cebuano
lakad,tagalog
kolor ubi,cebuano
faulty,ilocano
maglipon,tagalog
papag-ibahin ang hitsura,tagalog
naangay,cebuano
sa kadaghanan,cebuano
tukun,cebuano
kulápu,cebuano
hugpuy,cebuano
magpabatid,tagalog
wala manumbaling,cebuano
pagtuklap,tagalog
laray,cebuano
bayoneta,tagalog
may-gulang,tagalog
ugong,tagalog
mabaho,cebuano
bakwit,cebuano
magmatuwid,tagalog
dili hikalimtan,cebuano
tangsà,cebuano
pagluwas,tagalog
maas,cebuano
kulagya,tagalog
uhún,cebuano
nagkakaingay,tagalog
kambas,tagalog
huling-paalam,tagalog
pagtataman,tagalog
ipagbuhat,tagalog
atlíta,cebuano
masyaw,cebuano
kaanib,tagalog
giharo,tagalog
pagsumpo,cebuano
lubintadur,cebuano
maaninaw,tagalog
karbon,tagalog
baron,tagalog
pilipit,tagalog
walang-diwa,tagalog
dali,tagalog
taguntong,tagalog
truck garden,ilocano
tumatabang,cebuano
Dulong Silangan,tagalog
suklayan,tagalog
makilala,tagalog
more,ilocano
dungilù,cebuano
pauntiin,tagalog
pagkahabi,tagalog
súhut,hiligaynon
kaakohan,cebuano
tilamsikan,tagalog
bukárong,hiligaynon
kurag,tagalog
taghol,cebuano
báyle,hiligaynon
awahi,cebuano
maaaring pumutok,tagalog
humble,ilocano
lapok,tagalog
sánto,hiligaynon
perpetuwo,tagalog
manindig,tagalog
pundol,cebuano
hagúnuy,cebuano
mustra,tagalog
kayamutan,tagalog
kasalan,tagalog
batid sa balaod,cebuano
satelayt,tagalog
ilawon,cebuano
katakutan,tagalog
guyod,cebuano
pulgas,cebuano
kabutihan,tagalog
imbisible,tagalog
títì,cebuano
tapon,tagalog
magmisa,tagalog
karta,cebuano
dibisyon,cebuano
lunduyan,tagalog
dala,tagalog
grow,ilocano
saluyson,tagalog
tiesa,cebuano
simoy,tagalog
alphabet,ilocano
panlapi,tagalog
pagdumdom,cebuano
limbas,tagalog
ware,ilocano
bubog-bulkan,tagalog
ulila,tagalog
kusutin,tagalog
ahunan,tagalog
paghiapil,cebuano
manwal,tagalog
pasakay,tagalog
mahimi,cebuano
katungdanan,cebuano
mahuli nang hindi handa,tagalog
hugalbut,cebuano
burarà,cebuano
saray,tagalog
nguso,tagalog
dápak,cebuano
mapagaan,tagalog
baska,cebuano
kananin,tagalog
pangag,cebuano
kuluskulus,cebuano
anarki,tagalog
tinasa,tagalog
santol,tagalog
mag-ipun-ipon,tagalog
pigilin,tagalog
urungan,tagalog
eksemsyon,tagalog
tupain,tagalog
dasngag,cebuano
ridge,ilocano
humong,cebuano
alam na alam,tagalog
panà,cebuano
sinakpag lima,cebuano
naglagot,cebuano
magbalantay,cebuano
pagyuhot,cebuano
balinô,hiligaynon
inday,cebuano
maliit na kasinungalingan,tagalog
inahing manok,tagalog
bígà,cebuano
pag-aalisan,tagalog
bukas-isip,tagalog
abuhon,cebuano
pagtulak,tagalog
pagbuka,cebuano
buo ang loob,tagalog
mangungulti,tagalog
kakapoy,cebuano
clue,ilocano
kuratsa,tagalog
hapak,cebuano
ibalsa,tagalog
magmaang-maangan,tagalog
magbahay,tagalog
pag-aasin,tagalog
orient,tagalog
martir,cebuano
eksemsiyon,tagalog
nature,ilocano
wrist watch,ilocano
ruyda,cebuano
designer,ilocano
gabáng,hiligaynon
pinapananagot,tagalog
alibay,cebuano
wiktan,cebuano
piryud,cebuano
tabíwis,cebuano
pangisip,cebuano
tinuig,cebuano
panguwarta,cebuano
dyim,tagalog
sumugbo,tagalog
mapusyaw,tagalog
pana,cebuano
parokyal,tagalog
búnga,cebuano
sukwahi,cebuano
mapagreklamo,tagalog
pihaw,cebuano
katadkatad,cebuano
namumula,tagalog
pagpaaso,cebuano
mamay,cebuano
konggreso,tagalog
padungisin,tagalog
limitahan,tagalog
mananalumpati,tagalog
ginabaan,cebuano
padilaab,cebuano
looban,tagalog
tamburin,tagalog
pagkamakupad,tagalog
dumama,tagalog
independensya,tagalog
ibili,tagalog
pay-ut,cebuano
hood,ilocano
hugâ,hiligaynon
samad,cebuano
bányos,hiligaynon
mobalibad,cebuano
balhibo,cebuano
artiliyiríya,cebuano
pugtas,cebuano
nahimo,cebuano
táhap,cebuano
nakakalat,tagalog
kaduol,cebuano
kaláyu,cebuano
magulang (mga -),tagalog
beterinaryo,tagalog
bitsuylas,cebuano
magpakaeksperto,tagalog
gáyid,cebuano
galante,tagalog
pang-abin,cebuano
iti,tagalog
sa unahan,cebuano
gastado,tagalog
górò,hiligaynon
roar,ilocano
bitak,tagalog
bariya,tagalog
committee,ilocano
masculine,ilocano
alintana,tagalog
bangun,cebuano
tinguha,cebuano
kabaitan,tagalog
midalya,cebuano
mag-autopsiya,tagalog
béto,hiligaynon
lunatic,ilocano
pulbo,tagalog
alad,cebuano
bandála,cebuano
maghimo,tagalog
pag-entregahan,tagalog
sibilisar,cebuano
encouragement,ilocano
tomorrow,ilocano
How much?,english
litsong baboy,tagalog
kimkimin,tagalog
sintru,cebuano
mano,tagalog
wilga,cebuano
praktiko,tagalog
"kumbukasiyun, kumbukisyun",cebuano
sakahilum,cebuano
Makagagahum,cebuano
red,ilocano
ikintal,tagalog
makamtan,tagalog
kabaskog,cebuano
bitiis,cebuano
grásya,hiligaynon
kahilayan,cebuano
mag-eksperimento,tagalog
Iskandiyum,tagalog
bayugbug,cebuano
ugdu,cebuano
kasangka,cebuano
sumali,tagalog
paktol,cebuano
buya,tagalog
mahandumon,cebuano
nahiluna,cebuano
búsyad,hiligaynon
pahusgahan,tagalog
ámut,cebuano
pásas,cebuano
lamian,cebuano
pigsà,cebuano
siriguylas,cebuano
kantinera,tagalog
paggikian,cebuano
laagan,cebuano
sugnib,cebuano
konskripsyon,tagalog
papurulin,tagalog
embrace,ilocano
sa magtiayhon,cebuano
pumedido,tagalog
sinuylas,cebuano
gama,cebuano
ampiyon,tagalog
sungarót,hiligaynon
asuhos,tagalog
morkon,tagalog
pagkagusto,cebuano
mask,ilocano
mamuwisit,tagalog
awang-awa,tagalog
igaod,tagalog
naiinggit,tagalog
bulebard,tagalog
kanela,tagalog
