letter,word,definition,dialect,sentiment
h,hingák-hingák,"Out of breath, breathless, panting, gasping for breath. (see hápò, hímpok, púnghà, pungâ). ",hiligaynon,
h,hingalában,"To get-, take-, covet-, more than others, desire a larger share, be very selfish, outdo others, take the greater part of. Nagahingalában siá sa pagkúhà sang humáy. He is taking more than his share of rice. Indì ka maghingalában sang sugilánon. Don't take upon yourself the largest share of the conversation. Hingalabáni siá sang súgid. Try to surpass him in talking. Ginhingalabánan níya ang íya mga útud sang mánggad nga binílin sang íla mga ginikánan. He overreached his brothers in getting the largest share of the property left by their parents. (see labán, pangunyádì, panginyáwat). ",hiligaynon,positive
h,hingálag,"(H) To mind, pay attention to, notice, observe. Sa walâ lámang mahingalági napúkan siá kag napatáy. Suddenly he collapsed and died. (see kálag, hingalág). ",hiligaynon,
h,hingalág,"(H) Unnoticed, unobserved, suddenly, without much ado, unexpectedly; repeatedly, at short intervals, again and again, but always in surprise. (see hinálì, dugáydugáy). ",hiligaynon,negative
h,hingálan,"(H) To name, give a name, call by name. Dì mo paghingalánan (-ngádlan) ang ngálan sang Diós kon walâ sing kabangdánan. Don't pronounce the name of God without reason. Ginahingádlan (-ngalánan) siá kay Huán-or-nga Huán-or-nga si Huán. He is called John. His name is John. Sín-o ang ipahingálan mo sa ímo bátà? What name will you give your child? How will you have your child named? (ngálan, ngáran). ",hiligaynon,
h,hingaláyo,"To burn brightly or fiercely, blaze, be in a blaze, be ablaze, take-, catch-, be on-, fire, be in-, be enveloped in-, flames. Nagahingaláyo na ang baláy. The house is enveloped in flames. (see kaláyo). ",hiligaynon,negative
h,hingalít,"To be quick, do at once, anticipate, do with despatch, hurry, take the first opportunity. (see kalít). ",hiligaynon,
h,hingalúp,"To set, go down. (see hinalúp, sálup). ",hiligaynon,
h,hingamó,"To covet, desire, crave, long for, want very much, be engrossed by; strive, make efforts. Indì ka maghingamó sang íya sang ibán. Don't covet what belongs to another. Indì mo paghingamohón ang íya nga báhin. Don't hanker after his share. Ginhingamó níya iníng mga páhò. He longed for these mangoes. Nagahingamó na lang siá sang sáut nga walâ na magadúmdum sang íya mga kaupdánan. He is so absorbed in (engrossed in) dancing that he no longer even thinks of his companions. (see íbug, hánggab). ",hiligaynon,
h,hingán,"Of some use, rather useful or important, satisfactory; to be of some use or importance, be rather well off. Walâ man hingán ang ákon pagkádto dídto, kay walâ ko siá maabúti. My going there was of no use, for I did not see him (find him at home). Walâ gid hingán ang pagdalî ko, kay naulanán man akó. My hurry was of no avail, for I was caught in the rain all the same. Sádto ánay ímol gid siá, ápang karón naghingán na ang íya pagkabutáng. He used to be very poor, but now he is rather well off, (has quite a little property). (see águd, pulús). ",hiligaynon,positive
h,hingán-hingán,"Dim. and Freq. of hingán. Hingánhingán ang íla pangabúhì. They are living pretty comfortably, (are rather well to do, are neither poor nor very rich). ",hiligaynon,positive
h,hinganíban,"Arms, weapon. ",hiligaynon,
h,hinganúgon,"To regret, etc. See hinúgon. ",hiligaynon,
h,hingaón,"One who eats much; voracious, omnivorous, insatiable, glutton, gourmand, ""greedy-guts"". (see káon, pangáon). ",hiligaynon,
h,hingáp-us,To commit suicide (by hanging). Naghingáp-us siá. He committed suicide-or-He hanged himself. (see híkog). ,hiligaynon,negative
h,"hingápsan, hingápson","The end, etc. See hingapusán, hingapusón. ",hiligaynon,
h,"hingápus, hingapús","To end, finish, complete, terminate, conclude. Makahingápus ka sang kodál túbtub maghápon? Can you finish the fence by this evening? Hingapúsa ang ímo sulát, diskúrso, etc. Finish your letter, discourse, etc. Hingapúsi na akó sang ákon mga sapátos, kay dúgay na man ang paghulát ko. Please finish the boots for me, because I have been waiting for them a long time. Ihingápus akó ánay sang atóp sang baláy. Please finish first the roof of the house for me. (see tápus, hingágaw). ",hiligaynon,
h,hingapusán,"The end, termination, completion, last touch, finish. (see tápus, katapúsan). ",hiligaynon,
h,hingapusón,See hilingapusón id. ,hiligaynon,
h,hingawáy,"Fighter, warrior, soldier. (see áway, hangawáy). ",hiligaynon,
h,hingáyaw,"To supply what is wanting, fill up deficiencies, pay remaining debts, make up for what is short. Sán-o ka makahingáyaw sang ímo nga útang? When shall you be able to pay the remainder of your debt? Ginhingayáwan na akó níya sang tátlo ka písos nga nabilín pa sang íya útang. He has now paid me the three pesos he still owed me. Hingayáwi siá sang napúlò ka nahót nga kawáyan. Let him have the ten pieces of bamboo still due to him. (see áyaw). ",hiligaynon,
h,hingáyò,"Petition, request; to ask, request, petition, solicit. (see pangáyò, híngyò). ",hiligaynon,
h,hínggà,"(B) To pass the night, lie down to sleep. (see hígdà). ",hiligaynon,negative
h,hingikî,"To clean the teeth of tartar; to use a tooth-pick. (see kíkì, palanghingikî, tingá, palanghiningá). ",hiligaynon,positive
h,hingílid,To dress or trim the side of a thing. (see kílid). ,hiligaynon,
h,hingílin,"To cherish, be attached to, be loath to part with, regret the loss of, guard or keep carefully. Ginahingilínan-or-ginahingínlan gid níya ang bág-o níya nga réloh. He likes his new watch very much. Dílì mo paghingínlan ang paghinguyáng sing pílak sa áton pándut, agúd magsádya. Don't spare expense for our feast-day, that it may be a pleasant affair. Ginhingínlan níya sing dakû ang síngsing nga nadúlà. She very much regrets the loss of the ring. (see ngílin, hílak, kangílin). ",hiligaynon,positive
h,hingô,"Sniff; to sniff, snuffle. Súngha ang síp-on mo, índì mo pagihingô. Wipe your nose, don't sniff. Indì ka maghingô, kay maláw-ay. Don't sniff, because it is a dirty habit. ",hiligaynon,negative
h,hingód-hingód,"Snout, proboscis, trunk (of pigs, elephants, etc.). ",hiligaynon,
h,"hingóko, hingokó","To manicure, trim and clean the finger-nails. (see kokó). ",hiligaynon,positive
h,hingóto,"To look for lice, try to catch lice (with one's fingers). Nagahingotohánay (hingotoánay, hingot-ánay, hingot-wánay) silá. They are searching each other for lice. Hingotohí, (hingotoí, hingót-i, hingótwi) siá. Search his hair for lice. (see kóto, kúto, kotól). ",hiligaynon,
h,híngubás,"To dry up, evaporate (of water). Nagahingubás na ang túbig sang línaw. The water in the lake is getting less, (lower, is evaporating). (see hubás). ",hiligaynon,
h,hingúdto,To be in the zenith. Nagahingúdto na ang ádlaw. It is midday. The sun is in the zenith. (see ódto). ,hiligaynon,
h,"hingúhà, hinguhâ","To try earnestly, make great efforts, seek to obtain. (see kúhà, tingúhà, paningúhà, panikasúg, pamurúg-ot, himúd-os, etc.). ",hiligaynon,positive
h,hingúko,See hingóko. ,hiligaynon,
h,hingúlì,"To buy a piece of meat or fish. Maghingúlì ka sing kárne nga bále salapî. Buy a piece of meat for fifty centavos-or-buy fifty centavos worth of meat. Hingulían mo akó sing ísdà dídto sa baybáyon. Buy me some fish there on the beach. (see úlì, ulî). ",hiligaynon,positive
h,hingulúsgan,"(H) To be in full bloom or strength, developing well. Nagahingulúsgan ang íya pagsúpang. He is in his best growing years, is developing well into manhood. (see kusúg). ",hiligaynon,positive
h,hingumán,"Put an end to, get ready, complete, finish. Ginahingumán na níya ang íya baláy. He is now finishing the building of his house. (see humán, hingápus, hinggágaw). ",hiligaynon,
h,hingúndang,"(H) The end of a meal, termination of a bath, or the like; dessert, fruits, sweetmeats, etc. served after a meal; to finish a meal, be about to rise from a table, be about to leave the bath-room, or the like. (see úndang, tungá, hinungá). ",hiligaynon,positive
h,hingunúd,"To sink, set, go down, disappear below the horizon (of sun, moon, etc.). Nagahingunúd na ang ádlaw. The sun is setting. Akó tigúlang na, kon sa ádlaw, nagahingunúd na. I am old now, like the sun, soon to disappear below the horizon. (see túnud, hinunúd). ",hiligaynon,positive
h,"hingúnud, hingunúd","Fleshy, meaty; tuberiferous, having-, producing-, developing-, tubers. (see unúd, pangunúd). ",hiligaynon,
h,"hingúrut, hingurút","To finish, spend all, make an end of, complete. (see úrut). ",hiligaynon,
h,hingurután,"Worn out, spent, used up, useless. (see hingúrut). ",hiligaynon,
h,hingutás,"To cut off, finish, end, terminate, complete. Nagahingutás ang íya kabúhì. His life is coming to an end, (is ebbing away). Ginahingutás na níya ang ákon háblon. She is now finishing the weaving of my cloth. Hingutasí akó sa madalî nga saráng mahímò sing tátlo ka bára sang ákon delargóhon, kay may kinahánglan akó nga dakû. Finish for me quickly (as quickly as possible) the weaving of three yards of cloth for my trousers, for I am much in need of it. (see utás, hingágaw, hingápus, hingumán). ",hiligaynon,
h,hingútbong,"To cut off, lop the top off (bamboos, trees, sugar-cane, etc.). Hingutbongí ang kawáyan. Cut off the tip of the bamboo. Ihingútbong iníng binángon sa ághò. Cut off the top of the agho with this bolo. Ihingútbong mo akó sináng mga tubó. Please lop off the tops of those sugar-canes. (see ótbong, útbong). ",hiligaynon,positive
h,"hingúyang, hinguyáng","To spend, lay out, expend, waste; expense, expenditure, waste. (see uyáng). ",hiligaynon,negative
h,"híngyò, hingyô","Also: petition; to petition, etc. See pangáyò, hingáyò. ",hiligaynon,
h,"híngyo, híngyò","To think, plan, intend, deliberate; wish, desire. Nagahíngyo siá nga mapamanílà. He is thinking of going to Manila. He wishes to go to Manila. (see hándum, dúmdum, hunâhúnà, túyò). ",hiligaynon,
h,hinikugáy,"Suicide, self-destruction, the committing of suicide (on a large scale). (see híkog, hingáp-us). ",hiligaynon,negative
h,hinimóan,"Deeds, works, doings, actions, achievement. (see hímò). ",hiligaynon,
h,híning,"(H) Shine, lustre, brightness, polish, brilliancy; to shine, be bright, be brilliant, be polished. Nagahíning na ang salúg, kay halampasóhan. The floor is bright now, for it has been polished. Kon hínsan mo sing maáyo ang lamésa magahíning. If you rub the table well it will shine. Pahinínga sing maáyo ang ákon mga sapátos. Polish my boots well. Pahiníngi akó sang ákon mga sapátos. Polish my boots. Nagahíning na ang lamésa nga ímo ginpahídan (-íran). The table which you wiped looks as if it were polished. Ipahíning iníng séra sa salúg. Use this wax to polish the floor. (see sílì, silíng, hínis). ",hiligaynon,positive
h,hiniráya,"The dialect of the mountains, etc. See hinaráya id. ",hiligaynon,
h,hínis,"Sandy soil, not very productive ground. (see lungasóg-moist ground). ",hiligaynon,negative
h,hínis,"To rub, polish, clean, scrape (with sand-paper, sand, etc.). Maghínis ka sang mga báso, pínggan, etc.-or-Hínsi (hinísi) ang mga báso, pínggan, etc. Polish (clean) the glasses, plates, etc. Ihínis iníng binókbok nga tísa sa mga toktokón nga mga tenedór. Rub the rusty forks with this brick-dust. Ihínis akó ánay sang mga galamitón sa digamohán. Please clean the kitchen-utensils for me (with sand, etc.). ",hiligaynon,negative
h,hiníwà,"A slice, cut, piece, cutlet; to cut up, slice, cut in pieces. (see híwà). ",hiligaynon,
h,hiniwâ-híwà,"Cut up, dissected, cut in pieces. ",hiligaynon,
h,hínlas,"To clear away rust from iron by heating and hammering, purify metals by fire. Ang manugsálsal nagahínlas sang salsálon. The smith is cleaning the iron (by making it red-hot and then hammering it on the anvil). Hinlasí iníng salsálon nga toktokón. Purify this rusty iron. ",hiligaynon,positive
h,hínlaw,"(B) To feel unsettled in a new place, feel the effects of having been transferred or transplanted to new soil. Nahínlaw akó. I do not feel at home yet-or-I am not yet accustomed to the place. Indì ka magkádto sa malayô, kay básì mahínlaw ka. Don't go far away, for you may have difficulty in becoming accustomed to new surroundings-or-you may feel home-sick. Indì mo paghalínon dídto ang mga kamátis, kay básì mahínlaw. Don't remove the tomato plants from there, for they may not take kindly to another soil. (see hídlaw, pamág-o, mág-o). ",hiligaynon,negative
h,hínlò,"Polish, shine; to polish, shine, brighten, burnish. (see púlug). ",hiligaynon,positive
h,hínlò,"Smoothness, evenness, levelness; to be smooth, even, level, plain. (see tápan, saláma, hámtang, tínlò). ",hiligaynon,positive
h,hinóklog,"Mercy, compassion, sympathy, ruth (poetical); to be merciful, compassionate, have compassion, have mercy, be sympathetic, to sympathize with. Nagahinóklog siá sa ákon. He is compassionate towards me. Ginhinoklogán níya ang masakít nga bátà. He had pity on the sick child. Hinoklogí ang mga nalísdan. Take pity on those in distress. (see áwà, lóoy, hanóklog). ",hiligaynon,positive
