text,language
pag-imbutan,tagalog
pangandoy,cebuano
kapunongan,cebuano
tagaktak,cebuano
Asunsiyon,tagalog
lapain,tagalog
lagalag,tagalog
sandápal,hiligaynon
pagpapaumat,tagalog
tapsak,tagalog
kinugos,cebuano
kagubot,cebuano
takod,cebuano
kasalukuyan noon,tagalog
sleep,ilocano
kabù,cebuano
paglalayag,tagalog
napakamahilig,tagalog
kalooban,tagalog
kalay,tagalog
balátik,hiligaynon
nerbyo,tagalog
maglantakan,tagalog
salapi,cebuano
dríl,cebuano
salipdanan sa suga,cebuano
hinanarám,hiligaynon
di-matutulutan,tagalog
tipríkurd,cebuano
witness,ilocano
bangag,cebuano
bak-ap,cebuano
taghuy,cebuano
indikasiyun,cebuano
itukod,tagalog
napakatalino,tagalog
paglupad,cebuano
umeksamen,tagalog
hángà,hiligaynon
mamuko,tagalog
humpak,tagalog
liyun,cebuano
paghiusa,cebuano
hanogón,hiligaynon
salugsug,cebuano
makasama,tagalog
bùbù,cebuano
alupaup,cebuano
kawad-on,cebuano
karsel,tagalog
may-umido,tagalog
matalas ang mata,tagalog
una,cebuano
"pinggir prin, pinggir print",cebuano
Permyum,tagalog
palsipikadora,tagalog
magkagulo,tagalog
brilyu,cebuano
haróy-haróy,hiligaynon
pagbibigay-alam,tagalog
pagdanasin,tagalog
upos,tagalog
magkunot,tagalog
tibugok nga tubig,cebuano
"diligasiyun, diligisyun",cebuano
únu,cebuano
buhian,cebuano
pasagutin,tagalog
palahin,tagalog
hinagiban,cebuano
panahunon,cebuano
paráda,cebuano
magbasa-basa,tagalog
madumtanon,cebuano
tumaginting,tagalog
abinturar,cebuano
pinili,cebuano
ang gisabak,cebuano
tuyaan,tagalog
"turtilya, turtilyas",cebuano
Lumang Tipan,tagalog
risis,cebuano
pitì,cebuano
limpit,tagalog
wala'y katapusan,cebuano
usa ra,cebuano
paghukom,cebuano
agwadur,cebuano
pagsasaya,tagalog
matirahan,tagalog
kabayuhan,tagalog
baligyà,cebuano
resibihin,tagalog
traitor,ilocano
kulba-hinam nga yugto,cebuano
wala'y silbi,cebuano
pagpaabang,cebuano
sa ano't ano man,tagalog
patriotism,ilocano
dumála,cebuano
sangputanan,cebuano
ningning,tagalog
tawag,cebuano
salibadyaw,cebuano
kahon,cebuano
salungbaba,tagalog
krís,cebuano
baluskag,cebuano
pagpadailos sa yelo,cebuano
búwà,cebuano
butang,cebuano
kausaban,cebuano
panggi-,cebuano
tatluhan,tagalog
uido,tagalog
relasyon,cebuano
inspeksyunin,tagalog
matiryális,cebuano
karatula,cebuano
pagkukumpuni,tagalog
bisa,cebuano
sumakop,tagalog
komedyante,cebuano
nasabtan,cebuano
limutin,tagalog
pamamalat,tagalog
masusing paglilimi,tagalog
katapusan,cebuano
maanad,cebuano
kahali-halina,cebuano
tinrawundir,cebuano
tangkalag,tagalog
hoyót-hóyot,hiligaynon
maulan,tagalog
magtutuon,cebuano
ditsu,cebuano
táli,cebuano
plás,cebuano
dyangkimpuy,cebuano
ipababa,tagalog
performance,ilocano
tinúud,cebuano
gítlon,hiligaynon
píbur,cebuano
bótkon,hiligaynon
padalhan,tagalog
saligang batas,cebuano
semilya,tagalog
ingrato,tagalog
ani,cebuano
sagiwát-an,hiligaynon
bangkang-gauran,tagalog
badlit,cebuano
maintindihin,tagalog
silyeta,tagalog
magbigay ng parol,tagalog
wakasan,tagalog
pitáti,cebuano
presyoso,tagalog
kiriwan,cebuano
magbulusok,tagalog
ulín,hiligaynon
matinamayon,cebuano
nito,tagalog
maggagasta,tagalog
sili,cebuano
dinhi,cebuano
pagtipon,tagalog
mas limpyo,cebuano
vacation,ilocano
usyúsa,cebuano
tag-araw,tagalog
pag-ultaw,tagalog
hiláw,hiligaynon
bawi,cebuano
las-ay,cebuano
santul,cebuano
pag-aalang-alang,tagalog
buhat,cebuano
dumusta,tagalog
piercing,ilocano
mihilak,cebuano
punong-kinatawan,tagalog
panggigilas,tagalog
katumbasan,tagalog
saging,cebuano
lútuy,cebuano
manguwalta,tagalog
basag,cebuano
pagpigil,tagalog
budhianon,cebuano
maglasingan,tagalog
tiranti,cebuano
sigpit agianan,cebuano
uban sa panon,cebuano
panahon,cebuano
maggalit-galitan,tagalog
dam,ilocano
punduk,cebuano
mabalisa,tagalog
lolipop,tagalog
espouma,tagalog
hurado,tagalog
storm,ilocano
makipaglipon,tagalog
pinta,cebuano
tabyog,cebuano
merit,ilocano
tuk-tuk,cebuano
salampay,tagalog
plúral upiring,cebuano
impurtansiya,cebuano
iksaminisyun,cebuano
lupit,tagalog
sila,tagalog
tinuohan,cebuano
súbay,hiligaynon
paglibot,cebuano
justice of the peace,ilocano
yánghag,hiligaynon
hinulsol,cebuano
pundok,cebuano
siklab,tagalog
hanayun,cebuano
hilímson,hiligaynon
bítad,cebuano
"tulakì, tulákì, tulakig",cebuano
sagip,tagalog
tigbantay,cebuano
manalapi,tagalog
di-mahalaga,tagalog
hónos,hiligaynon
dumot,cebuano
mapagwasak,tagalog
gingì,cebuano
dáyis,cebuano
maggolp,tagalog
manalahib,tagalog
townmate,ilocano
ayà,cebuano
vital,ilocano
kalit,cebuano
kisdung,cebuano
papagindapatin,tagalog
palawingwing,tagalog
nagkalaylay,cebuano
concentrate,ilocano
madayganon,cebuano
sumugba,tagalog
lumbaan,cebuano
kasama,tagalog
Glorya Patri,tagalog
eklipse,cebuano
magpaatubili,tagalog
pagsagop,cebuano
"bángkò, bángko",hiligaynon
mag-otomatik,tagalog
lugtì,cebuano
argardulsi,cebuano
maalimahon,cebuano
kamatinaw,cebuano
bádlan,hiligaynon
sinaya,tagalog
sagpang,cebuano
umayaw,tagalog
liyebo,tagalog
tiki,cebuano
pahirap,tagalog
paanyagan,cebuano
attendant,ilocano
daan,tagalog
teoria,tagalog
kanunu-nunuan,tagalog
pagtapok,cebuano
isabit,cebuano
balik sa naandan,cebuano
tumastas,tagalog
pagkahaom,cebuano
pasiplat,cebuano
pagpulok,tagalog
palì,cebuano
tampak,cebuano
bíaw,cebuano
butáng,hiligaynon
bigóte,hiligaynon
gintotón-an,hiligaynon
súngka,hiligaynon
lugurin,tagalog
sayaw,cebuano
limi,tagalog
pukù,cebuano
puweblo,tagalog
sugpo na,tagalog
iglulungag,cebuano
apali,cebuano
itapat,tagalog
opponent,ilocano
buyangyang,cebuano
ikapagdalamhati,tagalog
híro,hiligaynon
sigang,tagalog
Polonyum,tagalog
kabaskog,cebuano
katsir,cebuano
yahóng,hiligaynon
hánluk,hiligaynon
nakatimbol,tagalog
sirirítan,hiligaynon
talon,tagalog
ay,cebuano
magyayayong kun tagyayong sa lungon,cebuano
makaayo,cebuano
malalison,cebuano
balustrada,tagalog
repuhiyo,tagalog
"kuadhutur, kuadutur",cebuano
foggy,ilocano
mulínu,cebuano
badútu,cebuano
sirguylas,cebuano
basketbolista,tagalog
tanggo,cebuano
mamanas,tagalog
polite,ilocano
sinati,cebuano
iluminasyon,tagalog
bugno,cebuano
aliw,tagalog
pulpito,tagalog
hágut,hiligaynon
yútik,cebuano
maglihim,tagalog
magkakalambre,tagalog
lining,tagalog
maka-primera,cebuano
alimura,tagalog
Sabado ug Dominggo,cebuano
singkopa,tagalog
tapnatsir,cebuano
hanging sungsungon,cebuano
mag-alun-alon,tagalog
hamúl,hiligaynon
mikatkat,cebuano
tumutugon sa,tagalog
panagtigum,cebuano
gorogotóng,hiligaynon
lábu,cebuano
mag-abanikuhan,tagalog
káral,cebuano
suwab,cebuano
uknol,cebuano
pirmado,tagalog
pakikisangkot,tagalog
manggugubat,tagalog
pagtan-aw,cebuano
tutonlan,cebuano
tingnan,tagalog
pilíik,cebuano
kulatkulat,tagalog
magdumi,tagalog
kahinaan,tagalog
mansuhin,tagalog
may-kakayahan,tagalog
bilanggù,cebuano
istipburd,cebuano
embudo,tagalog
lagot,tagalog
paggama,cebuano
tumimbre,tagalog
mang-akyat,tagalog
bulalay,tagalog
nikeladuhin,tagalog
patakdo,cebuano
depose,ilocano
sapsuy,cebuano
pagkamakatarungan,tagalog
magkasundo,tagalog
isketing,tagalog
di makalitok,cebuano
dakong balod,cebuano
rúyà,hiligaynon
uluhán,hiligaynon
enigma,tagalog
hilikotón,hiligaynon
magpasasa,tagalog
pari,cebuano
ihid,cebuano
acidity,ilocano
puwestuhan,tagalog
pagtitiwala sa sarili,tagalog
utitud,cebuano
unbending,ilocano
tinig,tagalog
kumbokasyon,tagalog
dawis,tagalog
adpan,cebuano
lúging,cebuano
lalawiganin,tagalog
madudahon,cebuano
kasaklapan,tagalog
panon,cebuano
magsikinang,tagalog
matutog,tagalog
pagkamainam,tagalog
sakalan,tagalog
mapulot,tagalog
utlub,cebuano
húnad,cebuano
kunsi,tagalog
maniningil,tagalog
hiktin,cebuano
kontador,tagalog
sinehan,tagalog
patigasin,tagalog
tigtaho,cebuano
epika,tagalog
nakasusuklam,tagalog
satsat,tagalog
tagalubi,cebuano
nakaluyloy,tagalog
pagbugwak,cebuano
salimuang,cebuano
katugon,tagalog
binsul,cebuano
may,cebuano
daghag buhat,cebuano
ginama,cebuano
punto de bista,cebuano
likhablay,tagalog
pag-antos,cebuano
linog,cebuano
anúnang,cebuano
mali,tagalog
mangalisag,tagalog
"burâ-burâ, burâ-búrà",hiligaynon
langátad,cebuano
malakas,tagalog
gíkan,cebuano
pálas,cebuano
paninirang-puri,tagalog
malubay,tagalog
láran,cebuano
loob,tagalog
tangga,tagalog
"pintur, pintǔr",cebuano
buluntǎd,cebuano
álaw,cebuano
Todos Los Santos,tagalog
tingkap,cebuano
tehuwelo,tagalog
pamumuo,tagalog
buúl,hiligaynon
masintu-sinto,tagalog
talagsaon,cebuano
paroko,tagalog
sangal,tagalog
baúl,hiligaynon
dumalagang baka,tagalog
pagdugo,cebuano
pananda,tagalog
hilimpíton,hiligaynon
rímog,hiligaynon
nawakwak,tagalog
tigum,cebuano
paagahin,tagalog
direkta,tagalog
patapat,tagalog
patamlayin,tagalog
maaliwalas,tagalog
tákung,cebuano
iskuwater,tagalog
panihala,tagalog
yasang,tagalog
forenoon,ilocano
ligas,cebuano
pagbibigkis,tagalog
masunod,cebuano
kula,cebuano
signal,ilocano
magpastol,tagalog
paglilibang,tagalog
kabahin,cebuano
luyo,cebuano
dominion,ilocano
globo,cebuano
tagalangit,tagalog
ipokus,tagalog
bitik,cebuano
pisaw,cebuano
kasakit,cebuano
pagkababae,tagalog
mapagsiya,tagalog
paibabawan,tagalog
lamas,tagalog
bútò,hiligaynon
sabutahe,tagalog
kulbà,cebuano
theatrical,ilocano
mang-agaw,tagalog
glance,ilocano
angkakan,tagalog
sunod ugma,cebuano
tagal,cebuano
dumumi,tagalog
abal,cebuano
liblib,tagalog
sálig,cebuano
legasyon,tagalog
musika,cebuano
pagkamalian,tagalog
palumpong,tagalog
kamatayan,tagalog
igong kuwarta,cebuano
tuluk,cebuano
mataas na presyon (ng dugo),tagalog
balhin,cebuano
patsihan,tagalog
mas maas,cebuano
may katapusan,cebuano
malangsob,cebuano
biktima,cebuano
tulon,cebuano
estigma,tagalog
kída bwilta,cebuano
lapa,tagalog
"tambagísa, tambagísà",cebuano
humilot,tagalog
"solitárya, solitáryo",hiligaynon
pagkakadakila,tagalog
patiki,tagalog
páhid,cebuano
walang-ngipin,tagalog
ulubítan,hiligaynon
pirmihan,tagalog
kapitera,tagalog
"wárik, warík-wárik",hiligaynon
lamúyà,cebuano
tagaampon,tagalog
diabolic,ilocano
nakapanghihilakbot,tagalog
anglawan,tagalog
pagsulti,cebuano
wayway,tagalog
sáklay,hiligaynon
walang-asikaso,tagalog
mahitungod sa huni,cebuano
dúung,cebuano
rilis,cebuano
kulbahinam,cebuano
pangut,cebuano
kusing,tagalog
káhas,cebuano
pagbasa,cebuano
di-kaayusan sa panulukan,tagalog
abridge,ilocano
úgsod,hiligaynon
pangingimi,tagalog
latak,tagalog
rehiyonalismo,tagalog
bunso,tagalog
ipatong ang singil,tagalog
kawlohan,cebuano
samáyà,hiligaynon
doble-talim,tagalog
kalinaw,cebuano
paniniwala,tagalog
kandilaan,tagalog
maghuhubad,cebuano
lab-as,cebuano
mosimba,cebuano
bumagbag,tagalog
sisig,cebuano
pine tree,ilocano
unggal,cebuano
choir,ilocano
kalupkop,tagalog
gininhawa,cebuano
mas piut,cebuano
lakip,cebuano
borók-borók,hiligaynon
báking,cebuano
akaunting,tagalog
ingo ana,cebuano
háklò,hiligaynon
mus,cebuano
"sulad, súlad",cebuano
nangangawit,tagalog
showdown,ilocano
maleta,cebuano
panagbulag,cebuano
magbuklat,tagalog
sidra,hiligaynon
suki,tagalog
sumbrerohan,tagalog
magluklok sa trono,tagalog
tagpilaw,cebuano
kasin,tagalog
tambong,cebuano
maestra,cebuano
kumbíti,cebuano
bumahagi,tagalog
mutsatsa,cebuano
ságud,cebuano
mahibalo,cebuano
rekoleksiyon,tagalog
linen,tagalog
handuraw,cebuano
lungsuranon,cebuano
tigsù,cebuano
loob,tagalog
pagtibayin,tagalog
sa harap,tagalog
síngin,cebuano
pagpakigtakos,cebuano
bangasin,tagalog
dúyung,cebuano
bikil,tagalog
kumirot,tagalog
pugong,cebuano
miabot,cebuano
baboy-ramo,tagalog
makapalingaw,cebuano
pagpasa,tagalog
artikulasyon,tagalog
matahapon,cebuano
mahiyasan,tagalog
konsagrahin,tagalog
obligahin,cebuano
makaantok,tagalog
apíki,cebuano
kadulasan,tagalog
matahin,tagalog
samporado,tagalog
pahinanti,cebuano
bag-aw,cebuano
bawi,cebuano
polbera,tagalog
palusong,tagalog
lunga,cebuano
híwà,hiligaynon
boluntaryo,cebuano
panghihikayat,tagalog
sinalibay,cebuano
kalagsik,cebuano
Sumasainyo,tagalog
mabuhat,tagalog
botaniko,tagalog
pagkaagnas,tagalog
kantahan,tagalog
rumipike,tagalog
barandilya,cebuano
subra,cebuano
idulot,tagalog
alinggat,cebuano
garus,cebuano
alum-um,cebuano
plantasiyun,cebuano
labnit,cebuano
siyudad,tagalog
kingki,tagalog
palatik,cebuano
suag,tagalog
isnú,cebuano
sókmà,hiligaynon
diklap,tagalog
puwerto,tagalog
ilagpak,tagalog
pagtayo,tagalog
reunyon,tagalog
kada usa,cebuano
dakop,cebuano
paniningil,tagalog
bugway,cebuano
pag-anod,cebuano
karbon,cebuano
ugái,hiligaynon
sangkis,cebuano
istudiyante,cebuano
siya,cebuano
lagukluk,cebuano
húbgon,hiligaynon
sululbaron,cebuano
sígin,cebuano
lugos,cebuano
umekstra,tagalog
bugtuk,cebuano
magboksing,tagalog
tagna sa dautang umaabut,cebuano
ganapikumpleto,cebuano
wala'y sinina,cebuano
balon,cebuano
id-id,cebuano
limpangug,cebuano
patik sa panit,cebuano
punas,tagalog
manunundog,cebuano
pinaghanapan,tagalog
istorbo,cebuano
pagginhawa,cebuano
pagsuhid,cebuano
Aprika,tagalog
paghilab,tagalog
pagpadako,cebuano
magwawalis,tagalog
howl,ilocano
dinaglat,tagalog
kaganapan,tagalog
balúdnon,hiligaynon
gráno,hiligaynon
pugad-putakti,tagalog
gabi,tagalog
maligaya,tagalog
lapangin,tagalog
páns,cebuano
hawán-háwan,hiligaynon
adúna,cebuano
sápal,hiligaynon
wala'y kaisipan,cebuano
rasyunan,tagalog
pumaroon,tagalog
salugsugin,tagalog
tuyhákaw,cebuano
kasabikan,tagalog
maangas,tagalog
pinamubo nga ngalan,cebuano
díyas,cebuano
kutub,cebuano
providence,ilocano
ilaw na de-koryente,tagalog
maglason,tagalog
solár,hiligaynon
pagdadalamhati,tagalog
tiktik,tagalog
"hulaw, húlaw",cebuano
pagtatapat,tagalog
kapis,tagalog
sadya,tagalog
garù,cebuano
sibág-síbag,hiligaynon
isterya,tagalog
magtumba,tagalog
hukaw,cebuano
handag,cebuano
sapatero,tagalog
jewel,ilocano
tanyag,tagalog
limpiyabota,tagalog
mag-aldaba,tagalog
nahimo,cebuano
mabalot,tagalog
balasbas,cebuano
bambangan,tagalog
búad,hiligaynon
gerero,tagalog
ipamangka,tagalog
ansikot,tagalog
fact,ilocano
padingan,tagalog
liki,cebuano
pagsapol,tagalog
kumirsiyu,cebuano
tanguan,tagalog
patingala,cebuano
kasal-anan,cebuano
manenekas,tagalog
hayát-hayát,hiligaynon
sayid layin,cebuano
básal,hiligaynon
sa Bibliya,cebuano
galbanisahan,tagalog
hambil,cebuano
supsup,cebuano
sódsod,hiligaynon
sinsoro,tagalog
tawal,cebuano
sukdol,tagalog
kakulay,tagalog
mapintasin,tagalog
tagapagsalaysay,tagalog
batangbátang,cebuano
magkahiya,tagalog
mapahiya at malito,tagalog
lúsug,cebuano
umpisahan,tagalog
magmukmok,tagalog
mapanghamak,tagalog
lunod,cebuano
lubnganan,cebuano
daanan,tagalog
dalaganhon,cebuano
pagdamba,tagalog
korpinyo,cebuano
watermelon,ilocano
darangan,tagalog
labing halayo,cebuano
ilimbag,tagalog
kakatuwaan,tagalog
but-an,cebuano
tagalikha,tagalog
himungáwung,cebuano
karír,cebuano
pingol,tagalog
debit,tagalog
maglining,tagalog
lamuy,cebuano
tig-abuloy,cebuano
pagtistis,tagalog
arangka,cebuano
pinggang malanday,tagalog
itik,cebuano
kerchief,ilocano
magpaikot,tagalog
ibinrud,cebuano
steep,ilocano
"halub, hálub",cebuano
niadto,cebuano
ihiyaw,tagalog
mag-absent,tagalog
pabindisyunan,tagalog
magandang-loob,tagalog
pagsamba,tagalog
almasin,cebuano
hukás,hiligaynon
magkukulit,cebuano
katalan,tagalog
sila-sila,tagalog
pormalidad,tagalog
kalsáda,cebuano
duble,tagalog
sal-it,tagalog
eskuwelahan,tagalog
bakikaw,cebuano
pagsilang (ng -),tagalog
guise,ilocano
lihisan,tagalog
daginotan,cebuano
pagdapig,cebuano
maayo'g dungog,cebuano
I.O.U.,cebuano
makasarili,tagalog
ligoy,cebuano
soar,ilocano
kalibkib,tagalog
sulay-sulay,cebuano
puwis,cebuano
panagsumpaki,cebuano
miagi,cebuano
tambur,cebuano
hánggud,hiligaynon
álung,cebuano
pagdali,cebuano
sugpuy,cebuano
hulbaw,cebuano
malinis,cebuano
aristokrato,tagalog
hatimbulog,tagalog
balda,cebuano
malungtaron,cebuano
dili mosugot,cebuano
galante,cebuano
marathon,cebuano
umalimpuyo,tagalog
ánab,cebuano
pamahid,tagalog
"balagúlà, balagúlan",cebuano
pabalúnan,cebuano
pag-ibo,tagalog
mi-,cebuano
labyug,cebuano
pool,ilocano
lapung,cebuano
c,hiligaynon
blakdyak,cebuano
sa labing madali,cebuano
pabalintuwad,tagalog
pagpangga,cebuano
ulila,tagalog
imminent,ilocano
klik,cebuano
mahirinan,tagalog
fear,ilocano
serbidora,tagalog
kabisa,tagalog
kundiman,cebuano
bumalanya,tagalog
sobrang,cebuano
sumubpena,tagalog
sahig,tagalog
sometime,ilocano
gera,tagalog
balintúnod,hiligaynon
asetik,tagalog
kalidádis,cebuano
panit sa tinapay,cebuano
karsones,cebuano
sinaputan,cebuano
paniaw,cebuano
subúng,hiligaynon
kapulongan,cebuano
ang kagamay,cebuano
partída,cebuano
lonesome,ilocano
bunulun,cebuano
mag-obserba,tagalog
sumpaan,tagalog
pahingahan,tagalog
tirhan,tagalog
panakda,tagalog
langitnon,cebuano
ipag-atubili,tagalog
chariot,ilocano
makilimos,cebuano
sibilisasyon,tagalog
magpabangkete,tagalog
pagbawi,tagalog
rage,ilocano
batong bilog,tagalog
pagkakalimbag,tagalog
sugilnon,cebuano
naguol,cebuano
lutlot,tagalog
sekantihan,tagalog
pambudbud-asin,tagalog
báylo,hiligaynon
ságad,hiligaynon
kriminal,cebuano
sumala sa pagtupad,tagalog
waliswalisan,tagalog
pugita,tagalog
baká-báka,hiligaynon
dáub,cebuano
pressure,ilocano
kugihan,cebuano
busáag,hiligaynon
aming sarili,tagalog
niyan,cebuano
magburak,tagalog
baradlísan,hiligaynon
sárì,hiligaynon
katsúrì,cebuano
pagtinda,cebuano
hánday,hiligaynon
ikibáli,cebuano
hubag,cebuano
depict,ilocano
alamid,tagalog
gitlì,cebuano
salaksak,tagalog
magpaudlot,tagalog
gatusan,cebuano
tumugma,tagalog
magandahin,tagalog
visionary,ilocano
águm,cebuano
idolatrahin,tagalog
pilat,tagalog
kapitalismo,cebuano
"húyak, huyák-húyak",hiligaynon
pebre,tagalog
krokis,tagalog
dunggut,cebuano
preskripsiyon,tagalog
luing,cebuano
pagbabalat sa aklat/libro,tagalog
looban,tagalog
magbabasa,cebuano
ristawran,cebuano
manudlay,cebuano
dili sinagolan,cebuano
panyo,cebuano
utduhan,tagalog
am,tagalog
woman,ilocano
puthaw nga igsusugba,cebuano
kasang-ayon,tagalog
dili matinahuron,cebuano
ni,cebuano
batiya,cebuano
may kalagmitang,cebuano
masakit,tagalog
orderin,cebuano
kabaka,tagalog
pangangalunya,tagalog
guba,cebuano
pairalin,tagalog
pasiyun,cebuano
buhaton,cebuano
lamdag,cebuano
wala'y pagkaayo,cebuano
tihib,cebuano
apay,cebuano
pagtapos,cebuano
dutaing balani,tagalog
sakayan sa dagat,cebuano
bikas,tagalog
rebolber,cebuano
wiít,hiligaynon
pagmamalasakitan,tagalog
thirteen,ilocano
kaaliwalasan,tagalog
lamuymoy,tagalog
pang-apat,tagalog
lupa,cebuano
hinambalán,hiligaynon
síngit,cebuano
pag-aalma,tagalog
tadhana,tagalog
pagdedebosyon,tagalog
hinigugma,cebuano
Helyum,tagalog
stump,ilocano
hirát,hiligaynon
panggagamot,tagalog
anuhin,tagalog
ihasa,tagalog
hingán,hiligaynon
paghuhunus-dili,tagalog
tagaaliw,tagalog
dukung,cebuano
accuse,ilocano
daluyang-luha,tagalog
pagdadalang-tao,tagalog
pansil,cebuano
parang bata,tagalog
rúral,cebuano
balam,tagalog
magpaanyo,tagalog
barpin,cebuano
lubi,cebuano
Hisukristu,cebuano
laway,cebuano
directory,ilocano
huád,hiligaynon
sa sulod,cebuano
makahiya,cebuano
kulikta,cebuano
salamat,tagalog
ulnuagimatin,tagalog
moskitero,tagalog
Pilipína,cebuano
paalagaan,tagalog
batungdáan,hiligaynon
hilók-hílok,hiligaynon
bálud,hiligaynon
pastahan,tagalog
manila,tagalog
lungslib,cebuano
lapok,cebuano
puno ng ubas,tagalog
pundok,cebuano
burágwit,hiligaynon
pag-aaliw,tagalog
arktiko,tagalog
maanindot,cebuano
makapahiubos sa,cebuano
kitikiti,tagalog
patao,tagalog
alphabet,ilocano
pagtalilis,tagalog
itornilyo,tagalog
lubak,cebuano
biling,tagalog
tandang,tagalog
pantalan,cebuano
panyuleta,tagalog
búndak,hiligaynon
braso,cebuano
sála,cebuano
tatuwa,tagalog
minuskula,cebuano
sa diing dapit,cebuano
magka-,cebuano
ug labot pa,cebuano
ngan,cebuano
favór,hiligaynon
sugpungan,tagalog
dahili,cebuano
duladula,cebuano
purya,cebuano
magdisimpekta,tagalog
mangako,tagalog
propeta,tagalog
hudno,cebuano
indigo,tagalog
paralitiko,tagalog
tsupà,cebuano
"ragkót, rágkot",hiligaynon
belada,cebuano
dangal,tagalog
maghuhukom,cebuano
piki,tagalog
ululin,tagalog
wala paabota,cebuano
hiratihin,tagalog
tuyong damo,tagalog
pag-unahan,tagalog
salay,cebuano
pukaw,cebuano
dakutin,tagalog
become,ilocano
tinaw,cebuano
lark,ilocano
tagapagsabi,tagalog
ubad,tagalog
buwa,cebuano
Kantones,tagalog
pangihap sa katawohan,cebuano
pagkabuwal,tagalog
ikalabing-anim,tagalog
ginikanan,cebuano
iskuwat,cebuano
bakatín,hiligaynon
lanta,tagalog
pyánu,cebuano
salapong,tagalog
kimika,cebuano
híyas,cebuano
magpalagay,tagalog
palitan,tagalog
ítus,cebuano
sipî,hiligaynon
pagsapo,tagalog
buso,tagalog
di-importante,tagalog
lubog,tagalog
teaching,ilocano
lagudlágud,cebuano
duwáhut,cebuano
pagkuha,cebuano
lathala,tagalog
sumángil,cebuano
surian,tagalog
walang-pupo,tagalog
diyeta na walay karne,cebuano
manabi,tagalog
malambuon,cebuano
kayálì,cebuano
hanipin,tagalog
glowing,ilocano
dalawang linggo,tagalog
binokulo,tagalog
saramónggo,hiligaynon
dugang,cebuano
píngut,cebuano
butang,cebuano
lamay,tagalog
ilut,cebuano
labing maayo,cebuano
pagkalansag,tagalog
sintà,cebuano
ipagmaramot,tagalog
kunsumpsiyun,cebuano
pungdul,cebuano
pagsapinday,cebuano
pakaulaw,cebuano
pensilbano,tagalog
lamuruk,cebuano
bulkanika,tagalog
kisì,cebuano
sulambì,cebuano
matinaw,cebuano
tiyara,tagalog
hibikan,tagalog
lahugon,cebuano
hanag,cebuano
sulay,cebuano
tugot,cebuano
ibaligtad,tagalog
bagatúngul,cebuano
hikawan,cebuano
nadiskobrehan,cebuano
wala,cebuano
tesauro,tagalog
awtoridad,cebuano
pagladlad,cebuano
manghain,tagalog
nakadipa,tagalog
kaaya-aya,tagalog
kalingawan,cebuano
paghahangad,tagalog
paglagusan,tagalog
ngidngid,cebuano
kita,cebuano
pleading,ilocano
bakwitan,tagalog
nakabukangkang,tagalog
layunin,tagalog
mangsi,cebuano
nurmal,cebuano
paghingi,tagalog
magdamo,tagalog
pagsaksak,tagalog
ilabas,tagalog
usong,tagalog
tam-is,cebuano
meryenda,tagalog
supok,tagalog
íhaw,cebuano
umawit,tagalog
papurihan,tagalog
surubakô,hiligaynon
liki,cebuano
ulingíg,hiligaynon
magmakaawa,tagalog
halangarón,hiligaynon
pag-ihaw,tagalog
"hingápsan, hingápson",hiligaynon
alat,tagalog
mu-,cebuano
dul-u,cebuano
tutog,tagalog
gangì,cebuano
tak-up,cebuano
ipamulsa,tagalog
harmonyum,tagalog
pinakamasama,tagalog
galanggalangan,tagalog
gumbol,cebuano
tayid,cebuano
pampatipid,tagalog
iapak,tagalog
mamighani,tagalog
gigasto,cebuano
hílum,cebuano
makislap,tagalog
balíkdò,hiligaynon
interbyu,tagalog
tataw,cebuano
drúwir,cebuano
dispinsisyun,cebuano
tundaan,cebuano
pahalikan,tagalog
ngutngot,tagalog
kawang,cebuano
momiya,tagalog
síbà,hiligaynon
katiwalian,cebuano
ipabasa,tagalog
tampálas,cebuano
pagsumikapan,tagalog
lantot,tagalog
tálì,cebuano
